,sst,chl,kd_490,par,Zeu
0,0.21812030127937856,,,8.931213195840316,
1,0.23018045335704457,,,6.9300064427863655,
2,,,,4.253182126704938,
3,,,,4.253182126704938,
4,0.30231774770323666,0.09801758825778961,0.003546040505170822,17.11682164054145,5.749644037866972
5,0.30231774770323666,0.09801758825778961,0.003546040505170822,17.11682164054145,5.749644037866972
6,0.07562868058099213,,,11.913425276189999,
7,0.07562868058099213,,,11.913425276189999,
8,0.06280370771733097,,,8.540204011919789,
9,0.06280370771733097,,,8.540204011919789,
10,0.722096556252892,,,6.3808732810884585,
11,0.722096556252892,,,6.3808732810884585,
12,0.25491661300746427,,,12.03812440168131,
13,0.25491661300746427,,,12.03812440168131,
14,0.6341111258595941,0.05528204143047333,0.004210649058222771,17.179642925224314,8.263181179816911
15,0.6341111258595941,0.05528204143047333,0.004210649058222771,17.179642925224314,8.263181179816911
16,0.5013994332120892,0.0,0.0,16.362909681831407,0.0
17,0.5013994332120892,0.0,0.0,16.362909681831407,0.0
18,0.2210896201809533,0.04131639003753662,0.0007792823016643524,12.307131855482977,0.3088936064499208
19,0.2210896201809533,0.04131639003753662,0.0007792823016643524,12.307131855482977,0.3088936064499208
20,0.18088823010026636,0.04067960781901261,0.001542953286385074,19.745236930159543,0.8127909884531714
21,0.18088823010026636,0.04067960781901261,0.001542953286385074,19.745236930159543,0.8127909884531714
22,0.0835742330495417,0.1680232286453247,0.00944945216178894,13.415810783703487,2.827531977833104
23,0.0835742330495417,0.1680232286453247,0.00944945216178894,13.415810783703487,2.827531977833104
24,0.05366572262901649,0.03156582893289577,0.0028788432308414014,9.307149902014183,3.5059546203904315
25,0.05366572262901649,0.03156582893289577,0.0028788432308414014,9.307149902014183,3.5059546203904315
26,0.10008061222020184,0.031387120485305786,0.0026900842785835266,12.874471205931624,1.3056821621702177
27,0.10008061222020184,0.031387120485305786,0.0026900842785835266,12.874471205931624,1.3056821621702177
28,0.44538457211963517,0.0,0.0,12.180073481266922,0.0
29,0.44538457211963517,0.0,0.0,12.180073481266922,0.0
30,0.2750738787032151,0.0,0.0,9.668027828685194,0.0
31,0.2750738787032151,0.0,0.0,9.668027828685194,0.0
32,0.49152358500989196,0.18451960368400955,0.015032367103146227,12.459589530164518,11.314627942587077
33,0.49152358500989196,0.18451960368400955,0.015032367103146227,12.459589530164518,11.314627942587077
34,0.3193341400375875,,,9.117254983001546,
35,0.3193341400375875,,,9.117254983001546,
36,0.10287438305719634,0.025007516145706177,0.00218769907951355,16.86460231212373,2.1073853999860646
37,0.10287438305719634,0.025007516145706177,0.00218769907951355,16.86460231212373,2.1073853999860646
38,0.5445214794710832,0.0,0.0,17.97859765875731,0.0
39,0.5445214794710832,0.0,0.0,17.97859765875731,0.0
40,0.3601892081797213,0.12760940194129944,0.007200632244348526,13.768397041886484,2.642041915392202
41,0.3601892081797213,0.12760940194129944,0.007200632244348526,13.768397041886484,2.642041915392202
42,0.7656196434942995,0.07836419343948364,0.0025290660560131073,9.837619920702455,0.8972705746478127
43,0.7656196434942995,0.07836419343948364,0.0025290660560131073,9.837619920702455,0.8972705746478127
44,0.3822543700857514,0.042946428060531616,0.004593700170516968,14.698417154069807,2.3379525914272854
45,0.3822543700857514,0.042946428060531616,0.004593700170516968,14.698417154069807,2.3379525914272854
46,0.22718463307556508,0.4485214926072355,0.019577793798313977,2.733036372535078,5.50400594359082
47,0.22718463307556508,0.4485214926072355,0.019577793798313977,2.733036372535078,5.50400594359082
48,0.01854363162276461,1.8620437533850438,0.06922293149710936,0.480850428432827,2.9558176535044556
49,0.01854363162276461,1.8620437533850438,0.06922293149710936,0.480850428432827,2.9558176535044556
50,0.13371980559139016,2.0070252418518066,0.08951103687286377,0.7211624300894478,1.056897836282837
51,0.059194660495823934,5.2206676864593025,0.30211753246565726,2.267372054368175,4.1871353432094605
52,0.14127742763724266,0.09478394971664347,0.00847161570746947,0.9411804054884001,8.71774792751627
53,0.34937396035270024,0.0,0.0,1.9916760124947184,0.0
54,0.34937396035270024,0.0,0.0,1.9916760124947184,0.0
