,sst,chl,kd_490,par,Zeu
0,12.0,1.0,1.0,11.0,1.0
1,12.0,0.0,0.0,11.0,0.0
2,0.0,0.0,0.0,10.0,0.0
3,0.0,0.0,0.0,10.0,0.0
4,12.0,4.0,4.0,12.0,4.0
5,12.0,4.0,4.0,12.0,4.0
6,12.0,0.0,0.0,12.0,0.0
7,12.0,0.0,0.0,12.0,0.0
8,12.0,0.0,0.0,12.0,0.0
9,12.0,0.0,0.0,12.0,0.0
10,12.0,0.0,0.0,12.0,0.0
11,12.0,0.0,0.0,12.0,0.0
12,12.0,0.0,0.0,12.0,0.0
13,12.0,0.0,0.0,12.0,0.0
14,12.0,3.0,3.0,11.0,3.0
15,12.0,3.0,3.0,11.0,3.0
16,12.0,4.0,4.0,10.0,4.0
17,12.0,4.0,4.0,10.0,4.0
18,12.0,3.0,3.0,11.0,3.0
19,12.0,3.0,3.0,11.0,3.0
20,12.0,3.0,3.0,11.0,3.0
21,12.0,3.0,3.0,11.0,3.0
22,12.0,3.0,3.0,11.0,3.0
23,12.0,3.0,3.0,11.0,3.0
24,12.0,6.0,6.0,11.0,6.0
25,12.0,6.0,6.0,11.0,6.0
26,12.0,3.0,3.0,10.0,3.0
27,12.0,3.0,3.0,10.0,3.0
28,12.0,4.0,4.0,9.0,4.0
29,12.0,4.0,4.0,9.0,4.0
30,12.0,3.0,3.0,10.0,3.0
31,12.0,3.0,3.0,10.0,3.0
32,12.0,5.0,5.0,9.0,5.0
33,12.0,5.0,5.0,9.0,5.0
34,12.0,2.0,2.0,10.0,2.0
35,12.0,2.0,2.0,10.0,2.0
36,12.0,4.0,4.0,11.0,4.0
37,12.0,4.0,4.0,11.0,4.0
38,12.0,4.0,4.0,9.0,4.0
39,12.0,4.0,4.0,9.0,4.0
40,12.0,3.0,3.0,10.0,3.0
41,12.0,3.0,3.0,10.0,3.0
42,12.0,4.0,4.0,11.0,4.0
43,12.0,4.0,4.0,11.0,4.0
44,12.0,3.0,3.0,11.0,3.0
45,12.0,3.0,3.0,11.0,3.0
46,12.0,7.0,7.0,10.0,7.0
47,12.0,7.0,7.0,10.0,7.0
48,12.0,9.0,9.0,10.0,9.0
49,12.0,9.0,9.0,10.0,9.0
50,12.0,7.0,7.0,10.0,7.0
51,12.0,6.0,6.0,10.0,6.0
52,12.0,6.0,6.0,10.0,6.0
53,12.0,3.0,3.0,11.0,3.0
54,12.0,3.0,3.0,11.0,3.0
55,12.0,4.0,4.0,11.0,4.0
56,12.0,4.0,4.0,11.0,4.0
57,12.0,6.0,6.0,10.0,6.0
58,12.0,6.0,6.0,10.0,6.0
59,12.0,6.0,6.0,10.0,6.0
60,12.0,6.0,6.0,10.0,6.0
61,12.0,2.0,2.0,11.0,2.0
62,12.0,2.0,2.0,11.0,2.0
63,12.0,2.0,2.0,10.0,2.0
64,12.0,2.0,2.0,10.0,2.0
65,12.0,1.0,1.0,11.0,1.0
66,12.0,1.0,1.0,11.0,1.0
67,12.0,1.0,1.0,10.0,1.0
68,12.0,1.0,1.0,10.0,1.0
