,sst,chl,kd_490,par,Zeu
0,21.0,2.0,2.0,20.0,2.0
1,21.0,1.0,1.0,20.0,1.0
2,0.0,0.0,0.0,17.0,0.0
3,0.0,0.0,0.0,17.0,0.0
4,21.0,8.0,8.0,20.0,8.0
5,21.0,8.0,8.0,20.0,8.0
6,21.0,1.0,1.0,21.0,1.0
7,21.0,1.0,1.0,21.0,1.0
8,21.0,1.0,1.0,21.0,1.0
9,21.0,1.0,1.0,21.0,1.0
10,21.0,1.0,1.0,21.0,1.0
11,21.0,1.0,1.0,21.0,1.0
12,21.0,0.0,0.0,21.0,0.0
13,21.0,0.0,0.0,21.0,0.0
14,21.0,4.0,4.0,20.0,4.0
15,21.0,4.0,4.0,20.0,4.0
16,21.0,6.0,6.0,19.0,6.0
17,21.0,6.0,6.0,19.0,6.0
18,21.0,3.0,3.0,19.0,3.0
19,21.0,3.0,3.0,19.0,3.0
20,21.0,3.0,3.0,19.0,3.0
21,21.0,3.0,3.0,19.0,3.0
22,21.0,3.0,3.0,19.0,3.0
23,21.0,3.0,3.0,19.0,3.0
24,21.0,9.0,9.0,19.0,9.0
25,21.0,9.0,9.0,19.0,9.0
26,21.0,4.0,4.0,18.0,4.0
27,21.0,4.0,4.0,18.0,4.0
28,21.0,7.0,7.0,17.0,7.0
29,21.0,7.0,7.0,17.0,7.0
30,21.0,5.0,5.0,18.0,5.0
31,21.0,5.0,5.0,18.0,5.0
32,21.0,9.0,9.0,17.0,9.0
33,21.0,9.0,9.0,17.0,9.0
34,21.0,4.0,4.0,18.0,4.0
35,21.0,4.0,4.0,18.0,4.0
36,21.0,6.0,6.0,18.0,6.0
37,21.0,6.0,6.0,18.0,6.0
38,21.0,9.0,9.0,17.0,9.0
39,21.0,9.0,9.0,17.0,9.0
40,21.0,4.0,4.0,16.0,4.0
41,21.0,4.0,4.0,16.0,4.0
42,21.0,5.0,5.0,18.0,5.0
43,21.0,5.0,5.0,18.0,5.0
44,21.0,4.0,4.0,18.0,4.0
45,21.0,4.0,4.0,18.0,4.0
46,21.0,14.0,14.0,18.0,14.0
47,21.0,14.0,14.0,18.0,14.0
48,21.0,15.0,15.0,17.0,15.0
49,21.0,15.0,15.0,17.0,15.0
50,21.0,12.0,12.0,17.0,12.0
51,21.0,12.0,12.0,17.0,12.0
52,21.0,12.0,12.0,17.0,12.0
53,21.0,5.0,5.0,19.0,5.0
54,21.0,5.0,5.0,19.0,5.0
55,21.0,7.0,7.0,20.0,7.0
56,21.0,7.0,7.0,20.0,7.0
57,21.0,8.0,8.0,18.0,8.0
58,21.0,8.0,8.0,18.0,8.0
59,21.0,7.0,7.0,18.0,7.0
60,21.0,7.0,7.0,18.0,7.0
61,21.0,4.0,4.0,19.0,4.0
62,21.0,4.0,4.0,19.0,4.0
63,21.0,4.0,4.0,19.0,4.0
64,21.0,4.0,4.0,19.0,4.0
65,21.0,4.0,4.0,19.0,4.0
66,21.0,4.0,4.0,19.0,4.0
67,21.0,6.0,6.0,18.0,6.0
68,21.0,6.0,6.0,18.0,6.0
69,21.0,4.0,4.0,17.0,4.0
70,21.0,4.0,4.0,17.0,4.0
71,21.0,7.0,7.0,18.0,7.0
72,21.0,6.0,6.0,18.0,6.0
73,21.0,6.0,6.0,17.0,6.0
74,21.0,6.0,6.0,17.0,6.0
75,21.0,7.0,7.0,17.0,7.0
76,21.0,8.0,8.0,17.0,8.0
77,21.0,8.0,8.0,17.0,8.0
78,21.0,6.0,6.0,17.0,6.0
79,21.0,6.0,6.0,18.0,6.0
80,21.0,6.0,6.0,18.0,6.0
81,21.0,9.0,9.0,14.0,9.0
82,21.0,9.0,9.0,14.0,9.0
83,21.0,12.0,12.0,15.0,12.0
84,21.0,12.0,12.0,15.0,12.0
85,21.0,10.0,10.0,14.0,10.0
86,21.0,10.0,10.0,14.0,10.0
87,21.0,7.0,7.0,14.0,7.0
88,21.0,7.0,7.0,14.0,7.0
89,21.0,12.0,12.0,14.0,12.0
90,21.0,12.0,12.0,14.0,12.0
91,21.0,11.0,11.0,14.0,11.0
92,21.0,11.0,11.0,14.0,11.0
93,21.0,8.0,8.0,15.0,8.0
94,21.0,8.0,8.0,15.0,8.0
95,21.0,8.0,8.0,15.0,8.0
96,21.0,8.0,8.0,15.0,8.0
97,21.0,7.0,7.0,14.0,7.0
98,21.0,7.0,7.0,14.0,7.0
99,21.0,7.0,7.0,14.0,7.0
100,21.0,7.0,7.0,15.0,7.0
101,21.0,8.0,8.0,16.0,8.0
102,21.0,3.0,3.0,16.0,3.0
103,21.0,3.0,3.0,16.0,3.0
104,21.0,8.0,8.0,16.0,8.0
105,21.0,8.0,8.0,16.0,8.0
106,21.0,4.0,4.0,16.0,4.0
107,21.0,4.0,4.0,17.0,4.0
108,21.0,5.0,5.0,17.0,5.0
109,21.0,1.0,1.0,13.0,1.0
110,21.0,6.0,6.0,16.0,6.0
111,21.0,3.0,3.0,20.0,3.0
112,21.0,2.0,2.0,20.0,2.0
113,21.0,10.0,10.0,18.0,10.0
114,21.0,10.0,10.0,18.0,10.0
115,21.0,10.0,10.0,18.0,10.0
116,21.0,5.0,5.0,20.0,5.0
117,21.0,5.0,5.0,20.0,5.0
118,21.0,5.0,5.0,20.0,5.0
119,21.0,7.0,7.0,20.0,7.0
120,21.0,7.0,7.0,20.0,7.0
121,21.0,7.0,7.0,20.0,7.0
122,21.0,7.0,7.0,20.0,7.0
123,21.0,7.0,7.0,20.0,7.0
124,21.0,7.0,7.0,20.0,7.0
125,21.0,8.0,8.0,20.0,8.0
126,21.0,8.0,8.0,20.0,8.0
127,21.0,8.0,8.0,20.0,8.0
128,21.0,7.0,7.0,20.0,7.0
129,21.0,7.0,7.0,20.0,7.0
130,21.0,7.0,7.0,20.0,7.0
131,21.0,2.0,2.0,20.0,2.0
132,21.0,2.0,2.0,20.0,2.0
133,21.0,2.0,2.0,20.0,2.0
134,21.0,2.0,2.0,20.0,2.0
135,21.0,2.0,2.0,20.0,2.0
136,21.0,2.0,2.0,20.0,2.0
137,21.0,2.0,2.0,20.0,2.0
138,21.0,2.0,2.0,20.0,2.0
139,21.0,2.0,2.0,20.0,2.0
140,21.0,2.0,2.0,20.0,2.0
141,21.0,2.0,2.0,20.0,2.0
142,21.0,2.0,2.0,20.0,2.0
143,21.0,3.0,3.0,21.0,3.0
144,21.0,3.0,3.0,21.0,3.0
145,21.0,3.0,3.0,21.0,3.0
146,21.0,4.0,4.0,21.0,4.0
147,21.0,4.0,4.0,21.0,4.0
148,21.0,5.0,5.0,21.0,5.0
149,21.0,5.0,5.0,21.0,5.0
150,21.0,5.0,5.0,21.0,5.0
151,21.0,4.0,4.0,21.0,4.0
152,21.0,4.0,4.0,21.0,4.0
153,21.0,4.0,4.0,21.0,4.0
154,21.0,11.0,11.0,17.0,11.0
155,21.0,0.0,0.0,19.0,0.0
156,21.0,9.0,9.0,18.0,9.0
157,21.0,8.0,8.0,18.0,8.0
158,21.0,8.0,8.0,18.0,8.0
159,21.0,8.0,8.0,18.0,8.0
160,21.0,8.0,8.0,17.0,8.0
161,21.0,8.0,8.0,17.0,8.0
162,21.0,8.0,8.0,17.0,8.0
163,21.0,9.0,9.0,18.0,9.0
164,21.0,9.0,9.0,18.0,9.0
165,21.0,9.0,9.0,18.0,9.0
166,21.0,4.0,4.0,17.0,4.0
167,21.0,4.0,4.0,17.0,4.0
168,21.0,4.0,4.0,17.0,4.0
169,21.0,5.0,5.0,18.0,5.0
170,21.0,5.0,5.0,18.0,5.0
171,21.0,4.0,4.0,18.0,4.0
172,21.0,4.0,4.0,18.0,4.0
173,21.0,4.0,4.0,18.0,4.0
174,21.0,5.0,5.0,18.0,5.0
175,21.0,5.0,5.0,18.0,5.0
176,21.0,5.0,5.0,18.0,5.0
177,21.0,5.0,5.0,20.0,5.0
178,21.0,5.0,5.0,20.0,5.0
179,21.0,5.0,5.0,20.0,5.0
180,21.0,3.0,3.0,19.0,3.0
181,21.0,3.0,3.0,19.0,3.0
182,21.0,3.0,3.0,19.0,3.0
183,21.0,5.0,5.0,17.0,5.0
184,21.0,6.0,6.0,17.0,6.0
185,21.0,6.0,6.0,18.0,6.0
186,21.0,5.0,5.0,18.0,5.0
187,21.0,5.0,5.0,18.0,5.0
188,21.0,5.0,5.0,18.0,5.0
189,21.0,8.0,8.0,18.0,8.0
190,21.0,8.0,8.0,18.0,8.0
191,21.0,5.0,5.0,15.0,5.0
192,21.0,4.0,4.0,16.0,4.0
193,21.0,5.0,5.0,11.0,5.0
194,21.0,6.0,6.0,18.0,6.0
195,21.0,1.0,1.0,18.0,1.0
196,21.0,2.0,2.0,18.0,2.0
197,21.0,2.0,2.0,18.0,2.0
198,21.0,6.0,6.0,18.0,6.0
199,21.0,1.0,1.0,17.0,1.0
200,21.0,4.0,4.0,19.0,4.0
201,21.0,5.0,5.0,19.0,5.0
202,21.0,5.0,5.0,19.0,5.0
203,21.0,0.0,0.0,18.0,0.0
204,21.0,0.0,0.0,18.0,0.0
205,21.0,2.0,2.0,18.0,2.0
206,21.0,2.0,2.0,18.0,2.0
207,21.0,3.0,3.0,18.0,3.0
208,21.0,2.0,2.0,18.0,2.0
209,21.0,2.0,2.0,18.0,2.0
210,21.0,1.0,1.0,18.0,1.0
211,21.0,1.0,1.0,18.0,1.0
212,21.0,5.0,5.0,18.0,5.0
213,21.0,5.0,5.0,18.0,5.0
214,21.0,3.0,3.0,18.0,3.0
215,21.0,3.0,3.0,18.0,3.0
216,21.0,3.0,3.0,18.0,3.0
217,21.0,3.0,3.0,18.0,3.0
218,21.0,3.0,3.0,18.0,3.0
219,21.0,1.0,1.0,18.0,1.0
220,21.0,1.0,1.0,18.0,1.0
221,21.0,1.0,1.0,18.0,1.0
222,21.0,0.0,0.0,18.0,0.0
223,21.0,0.0,0.0,18.0,0.0
224,21.0,0.0,0.0,18.0,0.0
225,21.0,1.0,1.0,18.0,1.0
226,21.0,1.0,1.0,18.0,1.0
227,21.0,1.0,1.0,18.0,1.0
228,21.0,1.0,1.0,18.0,1.0
229,21.0,1.0,1.0,18.0,1.0
230,21.0,4.0,4.0,18.0,4.0
231,21.0,4.0,4.0,18.0,4.0
232,21.0,4.0,4.0,18.0,4.0
233,21.0,8.0,8.0,18.0,8.0
234,21.0,8.0,8.0,18.0,8.0
235,21.0,8.0,8.0,18.0,8.0
236,21.0,9.0,9.0,18.0,9.0
237,21.0,9.0,9.0,18.0,9.0
238,21.0,9.0,9.0,18.0,9.0
239,21.0,12.0,12.0,19.0,12.0
240,21.0,12.0,12.0,19.0,12.0
241,21.0,12.0,12.0,17.0,12.0
242,21.0,12.0,12.0,17.0,12.0
243,21.0,11.0,11.0,18.0,11.0
244,21.0,11.0,11.0,18.0,11.0
245,21.0,9.0,9.0,17.0,9.0
246,21.0,9.0,9.0,17.0,9.0
247,21.0,10.0,10.0,17.0,10.0
248,21.0,10.0,10.0,17.0,10.0
249,21.0,9.0,9.0,18.0,9.0
250,21.0,9.0,9.0,18.0,9.0
251,21.0,10.0,10.0,18.0,10.0
252,21.0,10.0,10.0,18.0,10.0
253,21.0,7.0,7.0,19.0,7.0
254,21.0,7.0,7.0,19.0,7.0
255,21.0,5.0,5.0,19.0,5.0
256,21.0,5.0,5.0,19.0,5.0
257,21.0,8.0,8.0,18.0,8.0
258,21.0,8.0,8.0,18.0,8.0
259,21.0,9.0,9.0,18.0,9.0
260,21.0,9.0,9.0,18.0,9.0
261,21.0,4.0,4.0,19.0,4.0
262,21.0,4.0,4.0,19.0,4.0
263,21.0,4.0,4.0,19.0,4.0
264,21.0,2.0,2.0,19.0,2.0
265,21.0,2.0,2.0,19.0,2.0
266,21.0,3.0,3.0,19.0,3.0
267,21.0,3.0,3.0,19.0,3.0
268,21.0,5.0,5.0,19.0,5.0
269,21.0,5.0,5.0,19.0,5.0
270,21.0,6.0,6.0,19.0,6.0
271,21.0,6.0,6.0,19.0,6.0
272,21.0,7.0,7.0,19.0,7.0
273,21.0,7.0,7.0,19.0,7.0
274,21.0,5.0,5.0,19.0,5.0
275,21.0,5.0,5.0,19.0,5.0
276,21.0,4.0,4.0,19.0,4.0
277,21.0,4.0,4.0,19.0,4.0
278,21.0,2.0,2.0,19.0,2.0
279,21.0,2.0,2.0,19.0,2.0
280,21.0,5.0,5.0,19.0,5.0
281,21.0,5.0,5.0,19.0,5.0
282,21.0,5.0,5.0,19.0,5.0
283,21.0,5.0,5.0,19.0,5.0
284,21.0,6.0,6.0,18.0,6.0
285,21.0,9.0,9.0,18.0,9.0
286,21.0,9.0,9.0,18.0,9.0
287,21.0,11.0,11.0,18.0,11.0
288,21.0,11.0,11.0,18.0,11.0
289,21.0,9.0,9.0,18.0,9.0
290,21.0,9.0,9.0,18.0,9.0
291,21.0,7.0,7.0,18.0,7.0
292,21.0,7.0,7.0,18.0,7.0
293,21.0,9.0,9.0,17.0,9.0
294,21.0,9.0,9.0,17.0,9.0
295,21.0,8.0,8.0,17.0,8.0
296,21.0,8.0,8.0,17.0,8.0
297,21.0,6.0,6.0,18.0,6.0
298,21.0,12.0,12.0,18.0,12.0
299,21.0,12.0,12.0,18.0,12.0
300,21.0,7.0,7.0,18.0,7.0
301,21.0,7.0,7.0,18.0,7.0
302,21.0,8.0,8.0,17.0,8.0
303,21.0,8.0,8.0,17.0,8.0
304,21.0,10.0,10.0,17.0,10.0
305,21.0,10.0,10.0,17.0,10.0
306,21.0,8.0,8.0,19.0,8.0
307,21.0,8.0,8.0,19.0,8.0
308,21.0,9.0,9.0,19.0,9.0
309,21.0,9.0,9.0,19.0,9.0
310,21.0,9.0,9.0,18.0,9.0
311,21.0,10.0,10.0,18.0,10.0
312,21.0,10.0,10.0,18.0,10.0
313,21.0,8.0,8.0,18.0,8.0
314,21.0,8.0,8.0,18.0,8.0
315,21.0,10.0,10.0,18.0,10.0
316,21.0,10.0,10.0,18.0,10.0
317,21.0,8.0,8.0,18.0,8.0
318,21.0,8.0,8.0,18.0,8.0
319,21.0,6.0,6.0,18.0,6.0
320,21.0,6.0,6.0,18.0,6.0
321,21.0,6.0,6.0,20.0,6.0
322,21.0,6.0,6.0,20.0,6.0
323,21.0,6.0,6.0,18.0,6.0
324,21.0,6.0,6.0,18.0,6.0
325,21.0,8.0,8.0,17.0,8.0
326,21.0,8.0,8.0,17.0,8.0
327,21.0,9.0,9.0,19.0,9.0
328,21.0,9.0,9.0,19.0,9.0
329,21.0,7.0,7.0,18.0,7.0
330,21.0,7.0,7.0,18.0,7.0
331,21.0,5.0,5.0,21.0,5.0
332,21.0,7.0,7.0,18.0,7.0
333,21.0,7.0,7.0,18.0,7.0
334,21.0,7.0,7.0,18.0,7.0
335,21.0,8.0,8.0,18.0,8.0
336,21.0,8.0,8.0,18.0,8.0
337,21.0,10.0,10.0,19.0,10.0
338,21.0,10.0,10.0,19.0,10.0
339,21.0,10.0,10.0,19.0,10.0
340,21.0,8.0,8.0,21.0,8.0
341,21.0,8.0,8.0,21.0,8.0
