,sst,chl,kd_490,par,Zeu
0,31.0,3.0,3.0,29.0,3.0
1,31.0,2.0,2.0,30.0,2.0
2,0.0,0.0,0.0,22.0,0.0
3,0.0,0.0,0.0,22.0,0.0
4,31.0,11.0,11.0,30.0,11.0
5,31.0,11.0,11.0,30.0,11.0
6,31.0,2.0,2.0,30.0,2.0
7,31.0,2.0,2.0,30.0,2.0
8,31.0,2.0,2.0,30.0,2.0
9,31.0,2.0,2.0,30.0,2.0
10,31.0,2.0,2.0,30.0,2.0
11,31.0,2.0,2.0,30.0,2.0
12,31.0,0.0,0.0,30.0,0.0
13,31.0,0.0,0.0,30.0,0.0
14,31.0,7.0,7.0,30.0,7.0
15,31.0,7.0,7.0,30.0,7.0
16,31.0,11.0,11.0,28.0,11.0
17,31.0,11.0,11.0,28.0,11.0
18,31.0,6.0,6.0,27.0,6.0
19,31.0,6.0,6.0,27.0,6.0
20,31.0,6.0,6.0,27.0,6.0
21,31.0,6.0,6.0,27.0,6.0
22,31.0,8.0,8.0,27.0,8.0
23,31.0,8.0,8.0,27.0,8.0
24,31.0,10.0,10.0,27.0,10.0
25,31.0,10.0,10.0,27.0,10.0
26,31.0,6.0,6.0,27.0,6.0
27,31.0,6.0,6.0,27.0,6.0
28,31.0,7.0,7.0,26.0,7.0
29,31.0,7.0,7.0,26.0,7.0
30,31.0,7.0,7.0,27.0,7.0
31,31.0,7.0,7.0,27.0,7.0
32,31.0,11.0,11.0,25.0,11.0
33,31.0,11.0,11.0,25.0,11.0
34,31.0,7.0,7.0,27.0,7.0
35,31.0,7.0,7.0,27.0,7.0
36,31.0,8.0,8.0,27.0,8.0
37,31.0,8.0,8.0,27.0,8.0
38,31.0,11.0,11.0,26.0,11.0
39,31.0,11.0,11.0,26.0,11.0
40,31.0,6.0,6.0,25.0,6.0
41,31.0,6.0,6.0,25.0,6.0
42,31.0,6.0,6.0,27.0,6.0
43,31.0,6.0,6.0,27.0,6.0
44,31.0,6.0,6.0,27.0,6.0
45,31.0,6.0,6.0,27.0,6.0
46,31.0,19.0,19.0,25.0,19.0
47,31.0,19.0,19.0,25.0,19.0
48,31.0,23.0,23.0,24.0,23.0
49,31.0,23.0,23.0,24.0,23.0
50,31.0,19.0,19.0,24.0,19.0
51,31.0,20.0,20.0,24.0,20.0
52,31.0,18.0,18.0,25.0,18.0
53,31.0,6.0,6.0,27.0,6.0
54,31.0,6.0,6.0,27.0,6.0
55,31.0,9.0,9.0,28.0,9.0
56,31.0,9.0,9.0,28.0,9.0
57,31.0,11.0,11.0,27.0,11.0
58,31.0,11.0,11.0,27.0,11.0
59,31.0,11.0,11.0,27.0,11.0
60,31.0,11.0,11.0,27.0,11.0
61,31.0,7.0,7.0,28.0,7.0
62,31.0,7.0,7.0,28.0,7.0
63,31.0,8.0,8.0,28.0,8.0
64,31.0,8.0,8.0,28.0,8.0
65,31.0,8.0,8.0,27.0,8.0
66,31.0,8.0,8.0,27.0,8.0
67,31.0,9.0,9.0,26.0,9.0
68,31.0,9.0,9.0,26.0,9.0
69,31.0,8.0,8.0,26.0,8.0
70,31.0,8.0,8.0,26.0,8.0
71,31.0,11.0,11.0,26.0,11.0
72,31.0,10.0,10.0,26.0,10.0
73,31.0,10.0,10.0,26.0,10.0
74,31.0,10.0,10.0,26.0,10.0
75,31.0,13.0,13.0,26.0,13.0
76,31.0,12.0,12.0,25.0,12.0
77,31.0,12.0,12.0,25.0,12.0
78,31.0,11.0,11.0,26.0,11.0
79,31.0,11.0,11.0,26.0,11.0
80,31.0,11.0,11.0,26.0,11.0
81,31.0,16.0,16.0,21.0,16.0
82,31.0,16.0,16.0,21.0,16.0
83,31.0,17.0,17.0,21.0,17.0
84,31.0,17.0,17.0,21.0,17.0
85,31.0,18.0,18.0,22.0,18.0
86,31.0,18.0,18.0,22.0,18.0
87,31.0,11.0,11.0,20.0,11.0
88,31.0,11.0,11.0,20.0,11.0
89,31.0,16.0,16.0,21.0,16.0
90,31.0,16.0,16.0,21.0,16.0
91,31.0,16.0,16.0,21.0,16.0
92,31.0,16.0,16.0,21.0,16.0
93,31.0,11.0,11.0,22.0,11.0
94,31.0,11.0,11.0,22.0,11.0
95,31.0,13.0,13.0,22.0,13.0
96,31.0,13.0,13.0,22.0,13.0
97,31.0,10.0,10.0,21.0,10.0
98,31.0,10.0,10.0,21.0,10.0
99,31.0,14.0,14.0,21.0,14.0
100,31.0,13.0,13.0,22.0,13.0
101,31.0,11.0,11.0,24.0,11.0
102,31.0,5.0,5.0,24.0,5.0
103,31.0,5.0,5.0,24.0,5.0
104,31.0,12.0,12.0,25.0,12.0
105,31.0,12.0,12.0,25.0,12.0
106,31.0,6.0,6.0,25.0,6.0
107,31.0,5.0,5.0,26.0,5.0
108,31.0,8.0,8.0,26.0,8.0
109,31.0,3.0,3.0,23.0,3.0
110,31.0,11.0,11.0,25.0,11.0
111,31.0,3.0,3.0,30.0,3.0
112,31.0,2.0,2.0,30.0,2.0
